timeline,q,cap,K,period,pattern,victim,max_elapsed,argmax_session,c_actual,within_cap,violation_gt40
impl,19,2,17,3,others-max,16,37,3,690,1,0
impl,19,2,17,3,front-max,,24,4,436,1,0
impl,19,2,17,3,back-max,,26,15,460,1,0
impl,19,2,17,3,tail-max,,21,16,304,1,0
impl,19,2,17,5,all-max,,38,15,690,1,0
impl,19,2,17,5,victim-max,0,36,0,690,1,0
impl,19,2,17,5,others-max,0,38,11,690,1,0
impl,19,2,17,5,victim-max,8,36,8,690,1,0
impl,19,2,17,5,others-max,8,37,10,690,1,0
impl,19,2,17,5,victim-max,16,36,16,690,1,0
impl,19,2,17,5,others-max,16,37,6,690,1,0
impl,19,2,17,5,front-max,,23,0,436,1,0
impl,19,2,17,5,back-max,,26,14,460,1,0
impl,19,2,17,5,tail-max,,20,16,304,1,0
impl,19,2,18,1,all-max,,39,17,690,1,0
impl,19,2,18,1,victim-max,0,36,0,690,1,0
impl,19,2,18,1,others-max,0,37,5,690,1,0
impl,19,2,18,1,victim-max,9,36,9,690,1,0
impl,19,2,18,1,others-max,9,37,15,690,1,0
impl,19,2,18,1,victim-max,17,36,17,690,1,0
impl,19,2,18,1,others-max,17,37,15,690,1,0
impl,19,2,18,1,front-max,,24,6,436,1,0
impl,19,2,18,1,back-max,,25,1,460,1,0
impl,19,2,18,1,tail-max,,22,17,304,1,0
impl,19,2,18,2,all-max,,37,2,690,1,0
impl,19,2,18,2,victim-max,0,36,0,690,1,0
impl,19,2,18,2,others-max,0,37,2,690,1,0
impl,19,2,18,2,victim-max,9,36,9,690,1,0
impl,19,2,18,2,others-max,9,37,16,690,1,0
impl,19,2,18,2,victim-max,17,36,17,690,1,0
impl,19,2,18,2,others-max,17,37,4,690,1,0
impl,19,2,18,2,front-max,,23,0,436,1,0
impl,19,2,18,2,back-max,,25,0,460,1,0
impl,19,2,18,2,tail-max,,20,17,304,1,0
impl,19,2,18,3,all-max,,37,3,690,1,0
impl,19,2,18,3,victim-max,0,36,0,690,1,0
impl,19,2,18,3,others-max,0,37,1,690,1,0
impl,19,2,18,3,victim-max,9,36,9,690,1,0
impl,19,2,18,3,others-max,9,37,15,690,1,0
impl,19,2,18,3,victim-max,17,36,17,690,1,0
impl,19,2,18,3,others-max,17,37,3,690,1,0
impl,19,2,18,3,front-max,,24,4,436,1,0
impl,19,2,18,3,back-max,,26,12,460,1,0
impl,19,2,18,3,tail-max,,21,17,304,1,0
impl,19,2,18,5,all-max,,38,12,690,1,0
impl,19,2,18,5,victim-max,0,36,0,690,1,0
impl,19,2,18,5,others-max,0,38,17,690,1,0
impl,19,2,18,5,victim-max,9,36,9,690,1,0
impl,19,2,18,5,others-max,9,37,3,690,1,0
impl,19,2,18,5,victim-max,17,36,17,690,1,0
impl,19,2,18,5,others-max,17,37,6,690,1,0
impl,19,2,18,5,front-max,,23,0,436,1,0
impl,19,2,18,5,back-max,,25,7,460,1,0
impl,19,2,18,5,tail-max,,20,17,304,1,0
impl,19,2,19,1,all-max,,38,18,690,1,0
impl,19,2,19,1,victim-max,0,36,0,690,1,0
impl,19,2,19,1,others-max,0,37,4,690,1,0
impl,19,2,19,1,victim-max,9,36,9,690,1,0
impl,19,2,19,1,others-max,9,37,16,690,1,0
impl,19,2,19,1,victim-max,18,36,18,690,1,0
impl,19,2,19,1,others-max,18,36,0,690,1,0
impl,19,2,19,1,front-max,,24,7,436,1,0
impl,19,2,19,1,back-max,,25,5,460,1,0
impl,19,2,19,1,tail-max,,22,18,304,1,0
impl,19,2,19,2,all-max,,38,17,690,1,0
impl,19,2,19,2,victim-max,0,36,0,690,1,0
impl,19,2,19,2,others-max,0,37,2,690,1,0
impl,19,2,19,2,victim-max,9,36,9,690,1,0
impl,19,2,19,2,others-max,9,37,16,690,1,0
impl,19,2,19,2,victim-max,18,36,18,690,1,0
impl,19,2,19,2,others-max,18,37,17,690,1,0
impl,19,2,19,2,front-max,,23,0,436,1,0
impl,19,2,19,2,back-max,,25,0,460,1,0
impl,19,2,19,2,tail-max,,20,18,304,1,0
impl,19,2,19,3,all-max,,37,3,690,1,0
impl,19,2,19,3,victim-max,0,36,0,690,1,0
impl,19,2,19,3,others-max,0,37,1,690,1,0
impl,19,2,19,3,victim-max,9,36,9,690,1,0
impl,19,2,19,3,others-max,9,37,11,690,1,0
impl,19,2,19,3,victim-max,18,36,18,690,1,0
impl,19,2,19,3,others-max,18,37,3,690,1,0
impl,19,2,19,3,front-max,,24,4,436,1,0
impl,19,2,19,3,back-max,,26,13,460,1,0
impl,19,2,19,3,tail-max,,21,18,304,1,0
impl,19,2,19,5,all-max,,37,6,690,1,0
impl,19,2,19,5,victim-max,0,36,0,690,1,0
impl,19,2,19,5,others-max,0,37,8,690,1,0
impl,19,2,19,5,victim-max,9,36,9,690,1,0
impl,19,2,19,5,others-max,9,37,3,690,1,0
impl,19,2,19,5,victim-max,18,36,18,690,1,0
impl,19,2,19,5,others-max,18,37,6,690,1,0
impl,19,2,19,5,front-max,,23,0,436,1,0
impl,19,2,19,5,back-max,,25,7,460,1,0
impl,19,2,19,5,tail-max,,20,18,304,1,0
impl,19,2,20,1,all-max,,37,2,690,1,0
impl,19,2,20,1,victim-max,0,36,0,690,1,0
impl,19,2,20,1,others-max,0,37,3,690,1,0
impl,19,2,20,1,victim-max,10,36,10,690,1,0
impl,19,2,20,1,others-max,10,37,8,690,1,0
impl,19,2,20,1,victim-max,19,36,19,690,1,0
impl,19,2,20,1,others-max,19,37,3,690,1,0
impl,19,2,20,1,front-max,,24,12,436,1,0
impl,19,2,20,1,back-max,,25,4,460,1,0
impl,19,2,20,1,tail-max,,22,19,304,1,0
impl,19,2,20,2,all-max,,37,2,690,1,0
impl,19,2,20,2,victim-max,0,36,0,690,1,0
impl,19,2,20,2,others-max,0,37,2,690,1,0
impl,19,2,20,2,victim-max,10,36,10,690,1,0
impl,19,2,20,2,others-max,10,37,17,690,1,0
impl,19,2,20,2,victim-max,19,36,19,690,1,0
impl,19,2,20,2,others-max,19,37,5,690,1,0
impl,19,2,20,2,front-max,,23,0,436,1,0
impl,19,2,20,2,back-max,,25,0,460,1,0
impl,19,2,20,2,tail-max,,20,19,304,1,0
impl,19,2,20,3,all-max,,37,3,690,1,0
impl,19,2,20,3,victim-max,0,36,0,690,1,0
impl,19,2,20,3,others-max,0,37,1,690,1,0
impl,19,2,20,3,victim-max,10,36,10,690,1,0
impl,19,2,20,3,others-max,10,37,12,690,1,0
impl,19,2,20,3,victim-max,19,36,19,690,1,0
impl,19,2,20,3,others-max,19,37,3,690,1,0
impl,19,2,20,3,front-max,,24,4,436,1,0
impl,19,2,20,3,back-max,,25,5,460,1,0
impl,19,2,20,3,tail-max,,21,19,304,1,0
impl,19,2,20,5,all-max,,38,18,690,1,0
impl,19,2,20,5,victim-max,0,36,0,690,1,0
impl,19,2,20,5,others-max,0,38,18,690,1,0
impl,19,2,20,5,victim-max,10,36,10,690,1,0
impl,19,2,20,5,others-max,10,37,5,690,1,0
impl,19,2,20,5,victim-max,19,36,19,690,1,0
impl,19,2,20,5,others-max,19,37,6,690,1,0
impl,19,2,20,5,front-max,,23,0,436,1,0
impl,19,2,20,5,back-max,,25,7,460,1,0
impl,19,2,20,5,tail-max,,20,19,304,1,0
impl,19,2,21,1,all-max,,38,20,690,1,0
impl,19,2,21,1,victim-max,0,36,0,690,1,0
impl,19,2,21,1,others-max,0,37,14,690,1,0
impl,19,2,21,1,victim-max,10,36,10,690,1,0
impl,19,2,21,1,others-max,10,37,5,690,1,0
impl,19,2,21,1,victim-max,20,36,20,690,1,0
impl,19,2,21,1,others-max,20,37,9,690,1,0
impl,19,2,21,1,front-max,,24,2,436,1,0
impl,19,2,21,1,back-max,,25,2,460,1,0
impl,19,2,21,1,tail-max,,22,20,304,1,0
impl,19,2,21,2,all-max,,37,2,690,1,0
impl,19,2,21,2,victim-max,0,36,0,690,1,0
impl,19,2,21,2,others-max,0,37,2,690,1,0
impl,19,2,21,2,victim-max,10,36,10,690,1,0
impl,19,2,21,2,others-max,10,37,18,690,1,0
impl,19,2,21,2,victim-max,20,36,20,690,1,0
impl,19,2,21,2,others-max,20,37,2,690,1,0
impl,19,2,21,2,front-max,,24,13,436,1,0
impl,19,2,21,2,back-max,,26,17,460,1,0
impl,19,2,21,2,tail-max,,20,20,304,1,0
impl,19,2,21,3,all-max,,37,3,690,1,0
impl,19,2,21,3,victim-max,0,36,0,690,1,0
impl,19,2,21,3,others-max,0,37,1,690,1,0
impl,19,2,21,3,victim-max,10,36,10,690,1,0
impl,19,2,21,3,others-max,10,37,16,690,1,0
impl,19,2,21,3,victim-max,20,36,20,690,1,0
impl,19,2,21,3,others-max,20,37,3,690,1,0
impl,19,2,21,3,front-max,,24,4,436,1,0
impl,19,2,21,3,back-max,,25,5,460,1,0
impl,19,2,21,3,tail-max,,21,20,304,1,0
impl,19,2,21,5,all-max,,38,15,690,1,0
impl,19,2,21,5,victim-max,0,36,0,690,1,0
impl,19,2,21,5,others-max,0,38,20,690,1,0
impl,19,2,21,5,victim-max,10,36,10,690,1,0
impl,19,2,21,5,others-max,10,37,5,690,1,0
impl,19,2,21,5,victim-max,20,36,20,690,1,0
impl,19,2,21,5,others-max,20,37,6,690,1,0
impl,19,2,21,5,front-max,,23,0,436,1,0
impl,19,2,21,5,back-max,,26,18,460,1,0
impl,19,2,21,5,tail-max,,20,20,304,1,0
impl,19,2,22,1,all-max,,37,2,690,1,0
impl,19,2,22,1,victim-max,0,36,0,690,1,0
impl,19,2,22,1,others-max,0,37,6,690,1,0
impl,19,2,22,1,victim-max,11,36,11,690,1,0
impl,19,2,22,1,others-max,11,37,13,690,1,0
impl,19,2,22,1,victim-max,21,36,21,690,1,0
impl,19,2,22,1,others-max,21,37,6,690,1,0
impl,19,2,22,1,front-max,,24,2,436,1,0
impl,19,2,22,1,back-max,,25,2,460,1,0
impl,19,2,22,1,tail-max,,22,21,304,1,0
impl,19,2,22,2,all-max,,38,20,690,1,0
impl,19,2,22,2,victim-max,0,36,0,690,1,0
impl,19,2,22,2,others-max,0,37,2,690,1,0
impl,19,2,22,2,victim-max,11,36,11,690,1,0
impl,19,2,22,2,others-max,11,37,17,690,1,0
impl,19,2,22,2,victim-max,21,36,21,690,1,0
impl,19,2,22,2,others-max,21,37,2,690,1,0
impl,19,2,22,2,front-max,,23,0,436,1,0
impl,19,2,22,2,back-max,,25,0,460,1,0
impl,19,2,22,2,tail-max,,20,21,304,1,0
impl,19,2,22,3,all-max,,37,3,690,1,0
impl,19,2,22,3,victim-max,0,36,0,690,1,0
impl,19,2,22,3,others-max,0,37,1,690,1,0
impl,19,2,22,3,victim-max,11,36,11,690,1,0
impl,19,2,22,3,others-max,11,37,3,690,1,0
impl,19,2,22,3,victim-max,21,36,21,690,1,0
impl,19,2,22,3,others-max,21,37,3,690,1,0
impl,19,2,22,3,front-max,,24,4,436,1,0
impl,19,2,22,3,back-max,,25,5,460,1,0
impl,19,2,22,3,tail-max,,21,21,304,1,0
impl,19,2,22,5,all-max,,38,21,690,1,0
impl,19,2,22,5,victim-max,0,36,0,690,1,0
impl,19,2,22,5,others-max,0,39,20,690,1,0
impl,19,2,22,5,victim-max,11,36,11,690,1,0
impl,19,2,22,5,others-max,11,37,5,690,1,0
impl,19,2,22,5,victim-max,21,36,21,690,1,0
impl,19,2,22,5,others-max,21,37,6,690,1,0
impl,19,2,22,5,front-max,,23,0,436,1,0
impl,19,2,22,5,back-max,,26,19,460,1,0
impl,19,2,22,5,tail-max,,20,21,304,1,0
impl,19,2,23,1,all-max,,38,20,690,1,0
impl,19,2,23,1,victim-max,0,36,0,690,1,0
impl,19,2,23,1,others-max,0,37,4,690,1,0
impl,19,2,23,1,victim-max,11,36,11,690,1,0
impl,19,2,23,1,others-max,11,37,12,690,1,0
impl,19,2,23,1,victim-max,22,36,22,690,1,0
impl,19,2,23,1,others-max,22,37,2,690,1,0
impl,19,2,23,1,front-max,,24,2,436,1,0
impl,19,2,23,1,back-max,,25,2,460,1,0
impl,19,2,23,1,tail-max,,22,22,304,1,0
impl,19,2,23,2,all-max,,37,2,690,1,0
impl,19,2,23,2,victim-max,0,36,0,690,1,0
impl,19,2,23,2,others-max,0,37,2,690,1,0
impl,19,2,23,2,victim-max,11,36,11,690,1,0
impl,19,2,23,2,others-max,11,37,9,690,1,0
impl,19,2,23,2,victim-max,22,36,22,690,1,0
impl,19,2,23,2,others-max,22,37,2,690,1,0
impl,19,2,23,2,front-max,,24,15,436,1,0
impl,19,2,23,2,back-max,,25,0,460,1,0
impl,19,2,23,2,tail-max,,20,22,304,1,0
impl,19,2,23,3,all-max,,37,3,690,1,0
impl,19,2,23,3,victim-max,0,36,0,690,1,0
impl,19,2,23,3,others-max,0,37,1,690,1,0
impl,19,2,23,3,victim-max,11,36,11,690,1,0
impl,19,2,23,3,others-max,11,37,3,690,1,0
impl,19,2,23,3,victim-max,22,36,22,690,1,0
impl,19,2,23,3,others-max,22,37,3,690,1,0
impl,19,2,23,3,front-max,,24,4,436,1,0
impl,19,2,23,3,back-max,,25,5,460,1,0
impl,19,2,23,3,tail-max,,21,22,304,1,0
impl,19,2,23,5,all-max,,37,6,690,1,0
impl,19,2,23,5,victim-max,0,36,0,690,1,0
impl,19,2,23,5,others-max,0,39,21,690,1,0
impl,19,2,23,5,victim-max,11,36,11,690,1,0
impl,19,2,23,5,others-max,11,37,5,690,1,0
impl,19,2,23,5,victim-max,22,36,22,690,1,0
impl,19,2,23,5,others-max,22,37,6,690,1,0
impl,19,2,23,5,front-max,,23,0,436,1,0
impl,19,2,23,5,back-max,,25,7,460,1,0
impl,19,2,23,5,tail-max,,20,22,304,1,0
impl,19,2,24,1,all-max,,38,21,690,1,0
impl,19,2,24,1,victim-max,0,36,0,690,1,0
impl,19,2,24,1,others-max,0,37,4,690,1,0
impl,19,2,24,1,victim-max,12,36,12,690,1,0
impl,19,2,24,1,others-max,12,37,14,690,1,0
impl,19,2,24,1,victim-max,23,36,23,690,1,0
impl,19,2,24,1,others-max,23,37,8,690,1,0
impl,19,2,24,1,front-max,,24,2,436,1,0
impl,19,2,24,1,back-max,,25,5,460,1,0
impl,19,2,24,1,tail-max,,22,23,304,1,0
impl,19,2,24,2,all-max,,37,2,690,1,0
impl,19,2,24,2,victim-max,0,36,0,690,1,0
impl,19,2,24,2,others-max,0,37,2,690,1,0
impl,19,2,24,2,victim-max,12,36,12,690,1,0
impl,19,2,24,2,others-max,12,37,0,690,1,0
impl,19,2,24,2,victim-max,23,36,23,690,1,0
impl,19,2,24,2,others-max,23,37,2,690,1,0
impl,19,2,24,2,front-max,,24,15,436,1,0
impl,19,2,24,2,back-max,,25,0,460,1,0
impl,19,2,24,2,tail-max,,20,23,304,1,0
impl,19,2,24,3,all-max,,37,3,690,1,0
impl,19,2,24,3,victim-max,0,36,0,690,1,0
impl,19,2,24,3,others-max,0,37,1,690,1,0
impl,19,2,24,3,victim-max,12,36,12,690,1,0
impl,19,2,24,3,others-max,12,37,17,690,1,0
impl,19,2,24,3,victim-max,23,36,23,690,1,0
impl,19,2,24,3,others-max,23,37,3,690,1,0
impl,19,2,24,3,front-max,,24,4,436,1,0
impl,19,2,24,3,back-max,,25,5,460,1,0
impl,19,2,24,3,tail-max,,21,23,304,1,0
impl,19,2,24,5,all-max,,38,22,690,1,0
impl,19,2,24,5,victim-max,0,36,0,690,1,0
impl,19,2,24,5,others-max,0,38,22,690,1,0
impl,19,2,24,5,victim-max,12,36,12,690,1,0
impl,19,2,24,5,others-max,12,37,6,690,1,0
impl,19,2,24,5,victim-max,23,36,23,690,1,0
impl,19,2,24,5,others-max,23,37,6,690,1,0
impl,19,2,24,5,front-max,,23,0,436,1,0
impl,19,2,24,5,back-max,,25,7,460,1,0
impl,19,2,24,5,tail-max,,20,23,304,1,0
impl,19,2,25,1,all-max,,37,2,690,1,0
impl,19,2,25,1,victim-max,0,36,0,690,1,0
impl,19,2,25,1,others-max,0,38,24,690,1,0
impl,19,2,25,1,victim-max,12,36,12,690,1,0
impl,19,2,25,1,others-max,12,37,3,690,1,0
impl,19,2,25,1,victim-max,24,36,24,690,1,0
impl,19,2,25,1,others-max,24,37,6,690,1,0
impl,19,2,25,1,front-max,,24,2,436,1,0
impl,19,2,25,1,back-max,,25,3,460,1,0
impl,19,2,25,1,tail-max,,22,24,304,1,0
impl,19,2,25,2,all-max,,37,2,690,1,0
impl,19,2,25,2,victim-max,0,36,0,690,1,0
impl,19,2,25,2,others-max,0,37,2,690,1,0
impl,19,2,25,2,victim-max,12,36,12,690,1,0
impl,19,2,25,2,others-max,12,37,0,690,1,0
impl,19,2,25,2,victim-max,24,36,24,690,1,0
impl,19,2,25,2,others-max,24,37,2,690,1,0
impl,19,2,25,2,front-max,,23,0,436,1,0
impl,19,2,25,2,back-max,,25,0,460,1,0
impl,19,2,25,2,tail-max,,20,24,304,1,0
impl,19,2,25,3,all-max,,37,3,690,1,0
impl,19,2,25,3,victim-max,0,36,0,690,1,0
impl,19,2,25,3,others-max,0,37,1,690,1,0
impl,19,2,25,3,victim-max,12,36,12,690,1,0
impl,19,2,25,3,others-max,12,38,24,690,1,0
impl,19,2,25,3,victim-max,24,36,24,690,1,0
impl,19,2,25,3,others-max,24,37,3,690,1,0
impl,19,2,25,3,front-max,,24,4,436,1,0
impl,19,2,25,3,back-max,,26,21,460,1,0
impl,19,2,25,3,tail-max,,21,24,304,1,0
impl,19,2,25,5,all-max,,38,24,690,1,0
impl,19,2,25,5,victim-max,0,36,0,690,1,0
impl,19,2,25,5,others-max,0,39,23,690,1,0
impl,19,2,25,5,victim-max,12,36,12,690,1,0
impl,19,2,25,5,others-max,12,37,6,690,1,0
impl,19,2,25,5,victim-max,24,36,24,690,1,0
impl,19,2,25,5,others-max,24,37,6,690,1,0
impl,19,2,25,5,front-max,,23,0,436,1,0
impl,19,2,25,5,back-max,,25,7,460,1,0
impl,19,2,25,5,tail-max,,20,24,304,1,0
impl,19,2,26,1,all-max,,37,4,690,1,0
impl,19,2,26,1,victim-max,0,36,0,690,1,0
impl,19,2,26,1,others-max,0,37,4,690,1,0
impl,19,2,26,1,victim-max,13,36,13,690,1,0
impl,19,2,26,1,others-max,13,37,0,690,1,0
impl,19,2,26,1,victim-max,25,36,25,690,1,0
impl,19,2,26,1,others-max,25,37,0,690,1,0
impl,19,2,26,1,front-max,,24,2,436,1,0
impl,19,2,26,1,back-max,,25,3,460,1,0
impl,19,2,26,1,tail-max,,22,25,304,1,0
impl,19,2,26,2,all-max,,37,2,690,1,0
impl,19,2,26,2,victim-max,0,36,0,690,1,0
impl,19,2,26,2,others-max,0,38,24,690,1,0
impl,19,2,26,2,victim-max,13,36,13,690,1,0
impl,19,2,26,2,others-max,13,37,2,690,1,0
impl,19,2,26,2,victim-max,25,36,25,690,1,0
impl,19,2,26,2,others-max,25,37,2,690,1,0
impl,19,2,26,2,front-max,,24,17,436,1,0
impl,19,2,26,2,back-max,,25,0,460,1,0
impl,19,2,26,2,tail-max,,20,25,304,1,0
impl,19,2,26,3,all-max,,37,3,690,1,0
impl,19,2,26,3,victim-max,0,36,0,690,1,0
impl,19,2,26,3,others-max,0,37,1,690,1,0
impl,19,2,26,3,victim-max,13,36,13,690,1,0
impl,19,2,26,3,others-max,13,37,6,690,1,0
impl,19,2,26,3,victim-max,25,36,25,690,1,0
impl,19,2,26,3,others-max,25,37,3,690,1,0
impl,19,2,26,3,front-max,,24,4,436,1,0
impl,19,2,26,3,back-max,,27,24,460,1,0
impl,19,2,26,3,tail-max,,21,25,304,1,0
impl,19,2,26,5,all-max,,39,24,690,1,0
impl,19,2,26,5,victim-max,0,36,0,690,1,0
impl,19,2,26,5,others-max,0,38,20,690,1,0
impl,19,2,26,5,victim-max,13,36,13,690,1,0
impl,19,2,26,5,others-max,13,37,6,690,1,0
impl,19,2,26,5,victim-max,25,36,25,690,1,0
impl,19,2,26,5,others-max,25,37,6,690,1,0
impl,19,2,26,5,front-max,,23,0,436,1,0
impl,19,2,26,5,back-max,,26,23,460,1,0
impl,19,2,26,5,tail-max,,20,25,304,1,0
impl,19,2,27,1,all-max,,38,24,690,1,0
impl,19,2,27,1,victim-max,0,36,0,690,1,0
impl,19,2,27,1,others-max,0,37,3,690,1,0
impl,19,2,27,1,victim-max,13,36,13,690,1,0
impl,19,2,27,1,others-max,13,37,0,690,1,0
impl,19,2,27,1,victim-max,26,36,26,690,1,0
impl,19,2,27,1,others-max,26,37,3,690,1,0
impl,19,2,27,1,front-max,,24,2,436,1,0
impl,19,2,27,1,back-max,,25,3,460,1,0
impl,19,2,27,1,tail-max,,22,26,304,1,0
impl,19,2,27,2,all-max,,37,2,690,1,0
impl,19,2,27,2,victim-max,0,36,0,690,1,0
impl,19,2,27,2,others-max,0,37,2,690,1,0
impl,19,2,27,2,victim-max,13,36,13,690,1,0
impl,19,2,27,2,others-max,13,37,2,690,1,0
impl,19,2,27,2,victim-max,26,36,26,690,1,0
impl,19,2,27,2,others-max,26,37,2,690,1,0
impl,19,2,27,2,front-max,,24,17,436,1,0
impl,19,2,27,2,back-max,,25,0,460,1,0
impl,19,2,27,2,tail-max,,20,26,304,1,0
impl,19,2,27,3,all-max,,37,3,690,1,0
impl,19,2,27,3,victim-max,0,36,0,690,1,0
impl,19,2,27,3,others-max,0,37,1,690,1,0
impl,19,2,27,3,victim-max,13,36,13,690,1,0
impl,19,2,27,3,others-max,13,37,6,690,1,0
impl,19,2,27,3,victim-max,26,36,26,690,1,0
impl,19,2,27,3,others-max,26,37,3,690,1,0
impl,19,2,27,3,front-max,,24,4,436,1,0
impl,19,2,27,3,back-max,,25,5,460,1,0
impl,19,2,27,3,tail-max,,21,26,304,1,0
impl,19,2,27,5,all-max,,39,25,690,1,0
impl,19,2,27,5,victim-max,0,36,0,690,1,0
impl,19,2,27,5,others-max,0,38,21,690,1,0
impl,19,2,27,5,victim-max,13,36,13,690,1,0
impl,19,2,27,5,others-max,13,37,6,690,1,0
impl,19,2,27,5,victim-max,26,36,26,690,1,0
impl,19,2,27,5,others-max,26,37,6,690,1,0
impl,19,2,27,5,front-max,,23,0,436,1,0
impl,19,2,27,5,back-max,,26,24,460,1,0
impl,19,2,27,5,tail-max,,20,26,304,1,0
impl,19,2,28,1,all-max,,37,2,690,1,0
impl,19,2,28,1,victim-max,0,36,0,690,1,0
impl,19,2,28,1,others-max,0,37,2,690,1,0
impl,19,2,28,1,victim-max,14,36,14,690,1,0
impl,19,2,28,1,others-max,14,38,27,690,1,0
impl,19,2,28,1,victim-max,27,36,27,690,1,0
impl,19,2,28,1,others-max,27,37,3,690,1,0
impl,19,2,28,1,front-max,,24,2,436,1,0
impl,19,2,28,1,back-max,,25,3,460,1,0
impl,19,2,28,1,tail-max,,22,27,304,1,0
impl,19,2,28,2,all-max,,38,27,690,1,0
impl,19,2,28,2,victim-max,0,36,0,690,1,0
impl,19,2,28,2,others-max,0,37,2,690,1,0
impl,19,2,28,2,victim-max,14,36,14,690,1,0
impl,19,2,28,2,others-max,14,37,4,690,1,0
impl,19,2,28,2,victim-max,27,36,27,690,1,0
impl,19,2,28,2,others-max,27,37,2,690,1,0
impl,19,2,28,2,front-max,,24,19,436,1,0
impl,19,2,28,2,back-max,,25,0,460,1,0
impl,19,2,28,2,tail-max,,20,27,304,1,0
impl,19,2,28,3,all-max,,37,3,690,1,0
impl,19,2,28,3,victim-max,0,36,0,690,1,0
impl,19,2,28,3,others-max,0,37,1,690,1,0
impl,19,2,28,3,victim-max,14,36,14,690,1,0
impl,19,2,28,3,others-max,14,37,4,690,1,0
impl,19,2,28,3,victim-max,27,36,27,690,1,0
impl,19,2,28,3,others-max,27,37,3,690,1,0
impl,19,2,28,3,front-max,,24,4,436,1,0
impl,19,2,28,3,back-max,,26,22,460,1,0
impl,19,2,28,3,tail-max,,21,27,304,1,0
impl,19,2,28,5,all-max,,38,26,690,1,0
impl,19,2,28,5,victim-max,0,36,0,690,1,0
impl,19,2,28,5,others-max,0,38,22,690,1,0
impl,19,2,28,5,victim-max,14,36,14,690,1,0
impl,19,2,28,5,others-max,14,37,6,690,1,0
impl,19,2,28,5,victim-max,27,36,27,690,1,0
impl,19,2,28,5,others-max,27,37,6,690,1,0
impl,19,2,28,5,front-max,,23,0,436,1,0
impl,19,2,28,5,back-max,,26,27,460,1,0
impl,19,2,28,5,tail-max,,20,27,304,1,0
impl,19,2,29,1,all-max,,37,2,690,1,0
impl,19,2,29,1,victim-max,0,36,0,690,1,0
impl,19,2,29,1,others-max,0,37,2,690,1,0
impl,19,2,29,1,victim-max,14,36,14,690,1,0
impl,19,2,29,1,others-max,14,37,4,690,1,0
impl,19,2,29,1,victim-max,28,36,28,690,1,0
impl,19,2,29,1,others-max,28,37,3,690,1,0
impl,19,2,29,1,front-max,,24,2,436,1,0
impl,19,2,29,1,back-max,,25,3,460,1,0
impl,19,2,29,1,tail-max,,22,28,304,1,0
impl,19,2,29,2,all-max,,37,2,690,1,0
impl,19,2,29,2,victim-max,0,36,0,690,1,0
impl,19,2,29,2,others-max,0,38,24,690,1,0
impl,19,2,29,2,victim-max,14,36,14,690,1,0
impl,19,2,29,2,others-max,14,37,4,690,1,0
impl,19,2,29,2,victim-max,28,36,28,690,1,0
impl,19,2,29,2,others-max,28,37,2,690,1,0
impl,19,2,29,2,front-max,,23,0,436,1,0
impl,19,2,29,2,back-max,,25,0,460,1,0
impl,19,2,29,2,tail-max,,20,28,304,1,0
impl,19,2,29,3,all-max,,37,3,690,1,0
impl,19,2,29,3,victim-max,0,36,0,690,1,0
impl,19,2,29,3,others-max,0,37,1,690,1,0
impl,19,2,29,3,victim-max,14,36,14,690,1,0
impl,19,2,29,3,others-max,14,37,4,690,1,0
impl,19,2,29,3,victim-max,28,36,28,690,1,0
impl,19,2,29,3,others-max,28,37,3,690,1,0
impl,19,2,29,3,front-max,,24,4,436,1,0
impl,19,2,29,3,back-max,,26,24,460,1,0
impl,19,2,29,3,tail-max,,21,28,304,1,0
impl,19,2,29,5,all-max,,39,27,690,1,0
impl,19,2,29,5,victim-max,0,36,0,690,1,0
impl,19,2,29,5,others-max,0,38,23,690,1,0
impl,19,2,29,5,victim-max,14,36,14,690,1,0
impl,19,2,29,5,others-max,14,37,6,690,1,0
impl,19,2,29,5,victim-max,28,36,28,690,1,0
impl,19,2,29,5,others-max,28,37,6,690,1,0
impl,19,2,29,5,front-max,,23,0,436,1,0
impl,19,2,29,5,back-max,,26,27,460,1,0
impl,19,2,29,5,tail-max,,20,28,304,1,0
impl,19,2,30,1,all-max,,38,27,690,1,0
impl,19,2,30,1,victim-max,0,36,0,690,1,0
impl,19,2,30,1,others-max,0,37,2,690,1,0
impl,19,2,30,1,victim-max,15,36,15,690,1,0
impl,19,2,30,1,others-max,15,37,3,690,1,0
impl,19,2,30,1,victim-max,29,36,29,690,1,0
impl,19,2,30,1,others-max,29,37,2,690,1,0
impl,19,2,30,1,front-max,,24,2,436,1,0
impl,19,2,30,1,back-max,,25,3,460,1,0
impl,19,2,30,1,tail-max,,22,29,304,1,0
impl,19,2,30,2,all-max,,37,2,690,1,0
impl,19,2,30,2,victim-max,0,36,0,690,1,0
impl,19,2,30,2,others-max,0,37,2,690,1,0
impl,19,2,30,2,victim-max,15,36,15,690,1,0
impl,19,2,30,2,others-max,15,37,9,690,1,0
impl,19,2,30,2,victim-max,29,36,29,690,1,0
impl,19,2,30,2,others-max,29,37,2,690,1,0
impl,19,2,30,2,front-max,,23,0,436,1,0
impl,19,2,30,2,back-max,,25,0,460,1,0
impl,19,2,30,2,tail-max,,20,29,304,1,0
impl,19,2,30,3,all-max,,37,3,690,1,0
impl,19,2,30,3,victim-max,0,36,0,690,1,0
